line_id;station_1;station_2;opened;closed;electrified;gauge_mm;source;comment
L_d8f5a3e1d5;Jabłonowo Pomorskie;Wąbrzeźno;1871-01-01;;false;;Lijewski;
L_15082eac58;Brześć nad Bugiem;Żabinka;1871-01-01;;false;;Semaforek;
L_aeaf292685;Las;Żabinka;1871-01-01;;false;;Semaforek;
L_d1a8f5f129;Las;Orańczyce;1871-01-01;;false;;Semaforek;
L_f245a56b28;Orańczyce;Tkacze Repichy;1871-01-01;;false;;Semaforek;
L_b27a78e397;Bereza Kartuska;Tkacze Repichy;1871-01-01;;false;;Semaforek;
L_a829548a39;Bereza Kartuska;Kosów Poleski;1871-01-01;;false;;Semaforek;
L_c48f5d5283;Iwacewicze;Kosów Poleski;1871-01-01;;false;;Semaforek;
L_d2b3cdf7fd;Baranowicze;Iwacewicze;1871-01-01;;false;;Semaforek;
L_2f8b8f7162;Baranowicze;Stołpce;1871-01-01;;false;;Semaforek;
L_8a683e06de;Minsk;Stołpce;1871-01-01;;false;;Semaforek;
L_32bb26df66;Kępno;Syców;1872-01-01;;false;;Lijewski;
L_b9d86a5dc9;Malhowice;Przemyśl;1872-01-01;;false;;Lijewski;
L_404754eb38;Chyrów;Malhowice;1872-01-01;;false;;Lijewski;
L_ed2b6ecf27;Gniezno;Poznań;1872-01-01;;false;;Lijewski;
L_df6f232e8a;Gniezno;Mogilno;1872-01-01;;false;;Lijewski;
L_0cb7fc823d;Inowrocław;Mogilno;1872-01-01;;false;;Lijewski;
L_79504b56d9;Inowrocław;Nowa Wieś Wielka;1872-01-01;;false;;Lijewski;
L_62d94c88c5;Bydgoszcz;Nowa Wieś Wielka;1872-01-01;;false;;Lijewski;
L_01a040626f;Kępno;Wieruszów;1872-01-01;;false;;Lijewski;
L_81bfd50bb9;Chyrów;Krościenko;1872-01-01;;false;;Lijewski;
L_5c8f00756d;Krościenko;Ustrzyki Dolne;1872-01-01;;false;;Lijewski;
L_476dcef999;Chorzów Miasto;Chorzów Stary;1872-01-01;;false;;Lijewski;
L_c4b79aa5d9;Ustrzyki Dolne;Zagórz;1872-01-01;;false;;Lijewski;
L_3193923e9c;Komańcza;Zagórz;1872-01-01;;false;;Lijewski;
L_c83f574814;Biskupiec Pomorski;Jabłonowo Pomorskie;1872-01-01;;false;;Lijewski;
L_39342987d6;Biskupiec Pomorski;Iława;1872-01-01;;false;;Lijewski;
L_3b2898b21f;Chyrów;Sambor;1872-01-01;;false;;Semaforek;
L_5f5b2c0e38;Drohobycz;Sambor;1872-01-01;;false;;Semaforek;
L_0441d29f6a;Drohobycz;Stryj;1872-01-01;;false;;Semaforek;
L_40d329607d;Borysław;Drohobycz;1872-01-01;;false;;Semaforek;
L_a62da57a55;Komańcza;Nowy Łupków;1872-01-01;;false;;Lijewski;
L_19c9c01876;Nowy Łupków;Łupków;1872-01-01;;false;;Lijewski;
L_6978e41162;Nowa Wilejka;Oszmiana;1872-01-01;;false;;Semaforek;Stacje pośrednie Oszmiana i Smorgonie dodane na podstawie mapy Zakładów Graficznych 1939.
L_d5f78f2585;Oszmiana;Smorgonie;1872-01-01;;false;;Semaforek;Stacje pośrednie Oszmiana i Smorgonie dodane na podstawie mapy Zakładów Graficznych 1939.
L_07a94fe1f5;Mołodeczno;Smorgonie;1872-01-01;;false;;Semaforek;Stacje pośrednie Oszmiana i Smorgonie dodane na podstawie mapy Zakładów Graficznych 1939.
L_2e273a4240;Mołodeczno;Olechnowicze;1872-01-01;;false;;Semaforek;Stacje pośrednie Oszmiana i Smorgonie dodane na podstawie mapy Zakładów Graficznych 1939.
L_64b0fcd9f2;Minsk;Olechnowicze;1872-01-01;;false;;Semaforek;Stacje pośrednie Oszmiana i Smorgonie dodane na podstawie mapy Zakładów Graficznych 1939.
L_408f27c422;Podwołoczyska;Voločiska;1872-01-01;;false;;Semaforek;
L_4eb28745dd;Inowrocław;Toruń;1873-01-01;;false;;Lijewski;
L_bd7e53f9f4;Starogard Gdański;Zblewo;1873-01-01;;false;;Lijewski;
L_3e68bf87f7;Chojnice;Czersk;1873-01-01;;false;;Lijewski;
L_9a8c60ff3c;Czersk;Zblewo;1873-01-01;;false;;Lijewski;
L_f5eb48e9ac;Toruń;Toruń Mokre;1873-01-01;;false;;Lijewski;
L_2a29b73786;Brody;Radziwiłłów;1873-01-01;;false;;Semaforek;
L_85632d5d3e;Lwów;Stryj;1873-01-01;;false;;Semaforek;
L_e880beba0f;Brześć nad Bugiem;Czeremcha;1873-01-01;;false;;Lijewski;
L_3f95598348;Bielsk Podlaski;Czeremcha;1873-01-01;;false;;Lijewski;
L_646e983896;Białystok;Bielsk Podlaski;1873-01-01;;false;;Lijewski;
L_b29004d1a1;Białystok;Grajewo;1873-01-01;;false;;Lijewski;
L_0f3d0220de;Grajewo;Prostki;1873-01-01;;false;;Lijewski;
L_0dd974e42b;Brześć nad Bugiem;Zakrucin;1873-01-01;;false;;Semaforek;
L_2699caa3d3;Krymno;Zakrucin;1873-01-01;;false;;Semaforek;
L_4cee884fe6;Kowel;Krymno;1873-01-01;;false;;Semaforek;
L_9caa96fee8;Kiwierce;Kowel;1873-01-01;;false;;Semaforek;
L_36c62b4b19;Kiwierce;Równe;1873-01-01;;false;;Semaforek;
L_8ccf63aef1;Równe;Zdołbunów;1873-01-01;;false;;Semaforek;
L_f7d086477a;Mohylany;Zdołbunów;1873-01-01;;false;;Semaforek;
L_7a6c0509fa;Mohylany;Šhepetovka;1873-01-01;;false;;Semaforek;
L_911d13c3f4;Medzilaborce;Łupków;1874-01-01;;false;;Lijewski;
L_94a5ad9aef;Kamienica Wołyńska;Radziwiłłów;1874-01-01;;false;;Semaforek;
L_7c01e6fbe4;Kamienica Wołyńska;Zdołbunów;1874-01-01;;false;;Semaforek;
L_40490ad678;Dolina;Stryj;1875-01-01;;false;;Semaforek;
L_4014f6933f;Dolina;Stanisławów;1875-01-01;;false;;Semaforek;
L_db842a8997;Krotoszyn;Milicz;1875-01-01;;false;;Lijewski;
L_fffd97884e;Koźmin Wielkopolski;Krotoszyn;1875-01-01;;false;;Lijewski;
L_cf4f5c5fdf;Jarocin;Koźmin Wielkopolski;1875-01-01;;false;;Lijewski;
L_64a6e00877;Jarocin;Września;1875-01-01;;false;;Lijewski;
L_c838b59ba6;Gniezno;Września;1875-01-01;;false;;Lijewski;
L_a2d3fbfefe;Poznań;Środa Wielkopolska Miasto;1875-01-01;;false;;Lijewski;
L_d6490e8cdf;Jarocin;Środa Wielkopolska Miasto;1875-01-01;;false;;Lijewski;
L_93daf8f330;Jarocin;Witaszyce;1875-01-01;;false;;Lijewski;
L_5d2c263c12;Pleszew;Witaszyce;1875-01-01;;false;;Lijewski;
L_320359830e;Ostrów Wielkopolski;Pleszew;1875-01-01;;false;;Lijewski;
L_c494054d43;Ostrzeszów;Ostrów Wielkopolski;1875-01-01;;false;;Lijewski;
L_8dca134a44;Kępno;Ostrzeszów;1875-01-01;;false;;Lijewski;
L_f6b872ee08;Kluczbork;Kępno;1875-01-01;;false;;Lijewski;
L_023ddc0e8f;Stróże;Tarnów;1876-01-01;;false;;Lijewski;Poprawione wg. Pod-Semaforkiem
L_b0606393be;Nowy Sącz;Stróże;1876-01-01;;false;;Lijewski;Poprawione wg. Pod-Semaforkiem
L_62100ccda8;Muszyna;Nowy Sącz;1876-01-01;;false;;Lijewski;Poprawione wg. Pod-Semaforkiem
L_b25fc0b1ad;Leluchów;Muszyna;1876-01-01;;false;;Lijewski;Poprawione wg. Pod-Semaforkiem
L_cbf81acd89;Leluchów;Plaveč;1876-01-01;;false;;Lijewski;Poprawione wg. Pod-Semaforkiem
L_96229b49a0;Iława;Zajączkowo Lubawskie;1876-01-01;;false;;Lijewski;
L_4983cf83ff;Montowo;Zajączkowo Lubawskie;1876-01-01;;false;;Lijewski;
L_ef9786ce83;Dęblin;Łuków;1876-01-01;;false;;Lijewski;
L_ae53d4e36c;Warszawa Gdańska;Warszawa Główna;1876-01-01;;false;;Lijewski;Poprawione wg. Pod-Semaforkiem
L_2236b64fa1;Warszawa Gdańska;Warszawa Praga;1876-01-01;;false;;Lijewski;Poprawione wg. Pod-Semaforkiem
L_c3cf1bd2c7;Warszawa Praga;Warszawa Wschodnia;1876-01-01;;false;;Lijewski;Poprawione wg. Pod-Semaforkiem
L_5001098dd6;Działdowo;Montowo;1877-01-01;;false;;Lijewski;
L_638cff58a1;Ciechanów;Mława;1877-01-01;;false;;Bissaga;
L_b07a15cc96;Ciechanów;Nasielsk;1877-01-01;;false;;Bissaga;
L_6cdcc9152e;Nasielsk;Nowy Dwór Mazowiecki;1877-01-01;;false;;Bissaga;
L_3b9ad02c6e;Legionowo;Nowy Dwór Mazowiecki;1877-01-01;;false;;Bissaga;
L_c6229dec65;Legionowo;Warszawa Gdańska;1877-01-01;;false;;Bissaga;
L_0b42039003;Warszawa Gdańska;Wawer Wąskotorowy;1877-01-01;;false;;Bissaga;
L_aa75c1f665;Otwock;Wawer Wąskotorowy;1877-01-01;;false;;Bissaga;
L_4d3fcbb8b3;Otwock;Pilawa;1877-01-01;;false;;Bissaga;
L_665c8cad0b;Garwolin;Pilawa;1877-01-01;;false;;Bissaga;
L_69d56f0147;Dęblin;Garwolin;1877-01-01;;false;;Bissaga;
L_c7e88f45ca;Dęblin;Puławy;1877-01-01;;false;;Bissaga;
L_e679660b4e;Nałęczów;Puławy;1877-01-01;;false;;Bissaga;
L_ad971d16f3;Lublin;Nałęczów;1877-01-01;;false;;Bissaga;
L_0329d65459;Lublin;Rejowiec;1877-01-01;;false;;Bissaga;
L_51295fbb3d;Chełm;Rejowiec;1877-01-01;;false;;Bissaga;
L_9e2ff4a2ef;Chełm;Dorohusk;1877-01-01;;false;;Bissaga;
L_3d13bf297d;Dorohusk;Luboml;1877-01-01;;false;;Bissaga;
L_5721dde83a;Kowel;Luboml;1877-01-01;;false;;Bissaga;
L_af0852c146;Działdowo;Mława;1877-01-01;;false;;Lijewski;
L_28ab5542af;Brzeźno Człuchowskie;Chojnice;1877-01-01;;false;;Lijewski;Stacja pośrednia Brzeźno Człuchowskie dodana na podstawie Atlasu Kolejowego (https://www.atlaskolejowy.net/pl/pomorskie/?id=linia&poz=764).
L_ea47a575b9;Bielsko Biała;Żywiec;1878-01-01;;false;;Lijewski;
L_582eae1618;Jabłonowo Pomorskie;Mełno;1878-01-01;;false;;Lijewski;
L_90f4be4fb9;Grudziądz;Mełno;1878-01-01;;false;;Lijewski;
L_86c79d9bc7;Oborniki Wielkopolskie;Poznań;1879-01-01;;false;;Lijewski;
L_5746cebb68;Oborniki Wielkopolskie;Rogoźno;1879-01-01;;false;;Lijewski;
L_29a2c241a2;Chodzież;Rogoźno;1879-01-01;;false;;Lijewski;
L_e5e42a108f;Chodzież;Piła;1879-01-01;;false;;Lijewski;
L_f5b9753d63;Grudziądz;Laskowice Pomorskie;1879-01-01;;false;;Lijewski;
L_ad8b87aaeb;Grodzisk Wielkopolski;Opalenica;1881-01-01;;false;;Lijewski;
L_239ddfa7ff;Chełmża;Toruń Mokre;1882-01-01;;false;;Lijewski;
L_49c3448ab8;Inowrocław;Inowrocław Mątwy;1882-01-01;;false;;Lijewski;
L_930e04f653;Chełmża;Kornatowo;1882-01-01;;false;;Lijewski;
L_df5fa6ff22;Grudziądz;Kornatowo;1882-01-01;;false;;Lijewski;
L_4c66cfc282;Niedobczyce;Radlin;1882-01-01;;false;;Lijewski;
L_94f2e54d4b;Radlin;Wodzisław Śląski;1882-01-01;;false;;Lijewski;
L_aeb35c2daa;Olza;Wodzisław Śląski;1882-01-01;;false;;Lijewski;
L_111ff10a4e;Kobryń;Żabinka;1882-01-01;;false;;Semaforek;
L_864d884ce0;Kamień Poleski;Kobryń;1882-01-01;;false;;Semaforek;
L_3739056f8e;Drohiczyn;Kamień Poleski;1882-01-01;;false;;Semaforek;
L_499b5d39eb;Drohiczyn;Janów Poleski;1882-01-01;;false;;Semaforek;
L_c3402b9fb6;Janów Poleski;Pińsk;1882-01-01;;false;;Semaforek;
L_030176ec0c;Dolina;Wygoda;1883-01-01;;false;;;
L_5bcd54c4f5;Gardeja;Grudziądz;1883-01-01;;false;;Lijewski;
L_fb43c79eca;Laskowice Pomorskie;Wierzchucin;1883-01-01;;false;;Lijewski;
L_a8800ebee9;Tuchola;Wierzchucin;1883-01-01;;false;;Lijewski;
L_5c99930fe8;Chojnice;Tuchola;1883-01-01;;false;;Lijewski;
L_b949a1bc88;Chełmno;Kornatowo;1883-01-01;;false;;Lijewski;
L_b98759a4bf;Kalety;Tarnowskie Góry;1884-01-01;;false;;Lijewski;
L_d0c66d1583;Lubliniec;Olesno;1884-01-01;;false;;Lijewski;
L_73cd660864;Lubaczów;Munina;1884-01-01;;false;;Semaforek;
L_2379870eb3;Lubaczów;Werchrata;1884-01-01;;false;;Lijewski;
L_93c0a4230d;Rawa Ruska;Werchrata;1884-01-01;;false;;Lijewski;
L_68a0f22e14;Krystynopol;Sokal;1884-01-01;;false;;Semaforek;
L_1bd7df9b08;Oświęcim;Spytkowice;1884-01-01;;false;;Lijewski;
L_91f2bfc523;Skawina;Spytkowice;1884-01-01;;false;;Lijewski;
L_f04672ec7a;Kraków Płaszów;Skawina;1884-01-01;;false;;Lijewski;
L_14fa463e0c;Lubawa;Zajączkowo Lubawskie;1884-01-01;;false;;Lijewski;
L_e47f86a569;Gorlice Zagórzany;Stróże;1884-01-01;;false;;Lijewski;
L_a4677b1902;Gorlice Zagórzany;Jasło;1884-01-01;;false;;Lijewski;
L_6043750a37;Jasło;Krosno;1884-01-01;;false;;Lijewski;
L_0c75829c02;Krosno;Sanok;1884-01-01;;false;;Lijewski;
L_ea02cf7f87;Sanok;Zagórz;1884-01-01;;false;;Lijewski;
L_75565fc4a4;Orzesze;Żory;1884-01-01;;false;;Lijewski;
L_ebfb4e9a30;Kalety;Lubliniec;1884-01-01;;false;;Lijewski;
L_d89b836ca6;Chryplin;Pałahicze;1884-01-01;;false;;Semaforek;
L_aa0fbe7aac;Buczacz;Pałahicze;1884-01-01;;false;;Semaforek;
L_f04c38c273;Zwardoń;Żywiec;1884-01-01;;false;;Lijewski;
L_082890dddb;Zwardoń;Čadca;1884-01-01;;false;;Lijewski;
L_4cb10ecb06;Skawce;Sucha Beskidzka;1884-01-01;;false;;Lijewski;
L_71edc68b03;Kalwaria Zebrzydowska;Skawce;1884-01-01;;false;;Lijewski;
L_6b8d17d371;Kalwaria Zebrzydowska;Skawina;1884-01-01;;false;;Lijewski;
L_0a8e955514;Sucha Beskidzka;Żywiec;1884-01-01;;false;;Lijewski;
L_02164144b1;Chabówka;Sucha Beskidzka;1884-01-01;;false;;Lijewski;
L_a4582a73d9;Chabówka;Limanowa;1884-01-01;;false;;Lijewski;
L_2a5c9c6c42;Limanowa;Nowy Sącz;1884-01-01;;false;;Lijewski;
L_a6ed9da7bf;Biała Czortkowska;Buczacz;1884-01-01;;false;;Semaforek;
L_a21c3e70bf;Biała Czortkowska;Kopyczyńce;1884-01-01;;false;;Semaforek;
L_b4c32750f0;Husiatyn;Kopyczyńce;1884-01-01;;false;;Semaforek;
L_371771be3c;Pińsk;Łuniniec;1884-01-01;;false;;Semaforek;
L_8b0fd6a492;Lida;Wilno;1884-01-01;;false;;Semaforek;
L_e97c316b86;Lida;Nowojelnia;1884-01-01;;false;;Semaforek;
L_bbc3648ea7;Baranowicze;Nowojelnia;1884-01-01;;false;;Semaforek;
L_623b058a5d;Baranowicze;Hancewicze;1884-01-01;;false;;Semaforek;
L_2abe7cddb0;Hancewicze;Malkowicze;1884-01-01;;false;;Semaforek;
L_805abbd83c;Dziatłowicze;Malkowicze;1884-01-01;;false;;Semaforek;
L_2b9d5bbd38;Dziatłowicze;Łuniniec;1884-01-01;;false;;Semaforek;
L_d4f25b96e7;Bąkowiec;Dęblin;1885-01-01;;false;;Lijewski;
L_ae06de3fd6;Bąkowiec;Radom;1885-01-01;;false;;Lijewski;
L_c26fafd397;Radom;Skarżysko Kamienna;1885-01-01;;false;;Lijewski;
L_102d901276;Kielce;Skarżysko Kamienna;1885-01-01;;false;;Lijewski;
L_3b59e3b60a;Jędrzejów;Kielce;1885-01-01;;false;;Lijewski;
L_2807fccd65;Jędrzejów;Tunel;1885-01-01;;false;;Lijewski;
L_de782fffb7;Charsznica;Tunel;1885-01-01;;false;;Lijewski;
L_2fad772226;Charsznica;Olkusz;1885-01-01;;false;;Lijewski;
L_2180169f61;Bukowno;Olkusz;1885-01-01;;false;;Lijewski;
L_ac778a658b;Bukowno;Strzemieszyce Północne;1885-01-01;;false;;Lijewski;
L_f235a370b2;Gołonóg;Strzemieszyce Północne;1885-01-01;;false;;Lijewski;
L_8688221aca;Gorlice;Zagórzany;1885-01-01;;false;;Lijewski;
L_8b0361657b;Lutol Suchy;Zbąszyń;1885-01-01;;false;;Lijewski;
L_14132a1264;Skarszewy;Sobowidz;1885-01-01;;false;;Lijewski;
L_7722df1040;Czempiń;Śrem;1885-01-01;;false;;Lijewski;
L_568b836e13;Kościerzyna;Skarszewy;1885-01-01;;false;;Lijewski;
L_9f632f8537;Bydgoszcz Wschód;Fordon;1885-01-01;;false;;Lijewski;
L_587c6af17b;Bojanowo;Góra Śląska;1885-01-01;;false;;Lijewski;
L_9bcf5bebec;Koluszki;Tomaszów Mazowiecki;1885-01-01;;false;;Lijewski;
L_03cc637290;Opoczno;Tomaszów Mazowiecki;1885-01-01;;false;;Lijewski;
L_11030e5352;Końskie;Opoczno;1885-01-01;;false;;Lijewski;
L_49f86431be;Końskie;Skarżysko Kamienna;1885-01-01;;false;;Lijewski;
L_72b32c01e1;Skarżysko Kamienna;Starachowice;1885-01-01;;false;;Lijewski;
L_17531eb0e3;Ostrowiec Świętokrzyski;Starachowice;1885-01-01;;false;;Lijewski;
L_12e62fb8b7;Kostopol;Równe;1885-01-01;;false;;Semaforek;
L_3f29cf199a;Kostopol;Sarny;1885-01-01;;false;;Semaforek;
L_408962a5bd;Horyń;Łuniniec;1885-01-01;;false;;Semaforek;
L_ec90e9dbc0;Dąbrowica;Horyń;1885-01-01;;false;;Semaforek;
L_836d48e09f;Dąbrowica;Sarny;1885-01-01;;false;;Semaforek;
L_02f39aa0fb;Wolsztyn;Zbąszyń;1886-01-01;;false;;Lijewski;
L_3487c9d788;Pruszcz Gdański;Stara Piła;1886-01-01;;false;;Lijewski;
L_3a003dd377;Stara Piła;Żukowo Zachodnie;1886-01-01;;false;;Lijewski;
L_82d8705234;Opalenica;Rudniki;1886-01-01;;false;750.0;Lijewski;
L_098001fd3b;Rudniki;Trzcianka Zachodnia;1886-01-01;;false;750.0;Lijewski;
L_a68cdd79f6;Kartuzy;Żukowo Zachodnie;1886-01-01;;false;;Lijewski;
L_69a46ec5e9;Brodnica;Jabłonowo Pomorskie;1886-01-01;;false;;Lijewski;
L_87a5280582;Kołomyja;Słoboda Rungurska Kopalnia;1886-01-01;;false;;Semaforek;
L_796f56721d;Kołomyja Nadworniańskie Przedmieście;Szeparowce Kniażdwór;1886-01-01;;false;;Semaforek;
L_49fbb8c26f;Gardeja;Łasin;1886-01-01;;false;;Lijewski;
L_e9040e8596;Białystok;Krynki;1886-01-01;;false;;Lijewski;
L_e5a6cde29c;Andrzejewicze;Krynki;1886-01-01;;false;;Lijewski;
L_3bfc8e98a6;Andrzejewicze;Wołkowysk;1886-01-01;;false;;Lijewski;
L_70de18fcd7;Słonim;Wołkowysk;1886-01-01;;false;;Semaforek;
L_fd2663dcdf;Baranowicze;Słonim;1886-01-01;;false;;Semaforek;
L_8ec569d4b6;Mikaszewicze;Łuniniec;1886-01-01;;false;;Semaforek;
L_79e743df1d;Mikaszewicze;Mozyr;1886-01-01;;false;;Semaforek;
L_5709e05974;Stryj;Ławoczne;1887-01-01;;false;;Semaforek;
L_7348b0ff81;Beskid;Ławoczne;1887-01-01;;false;;Semaforek;
L_269dbbe076;Poznań Wschodni;Swarzędz;1887-01-01;;false;;Lijewski;
L_99f45e7ef1;Swarzędz;Września;1887-01-01;;false;;Lijewski;
L_aa99ff6974;Brodnica;Tama Brodzka;1887-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Tama Brodzka.
L_5ee2db19de;Lidzbark;Tama Brodzka;1887-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Tama Brodzka.
L_6df54751e4;Działdowo;Lidzbark;1887-01-01;;false;;Lijewski;
L_4147364dec;Lwów;Żółkiew;1887-01-01;;false;;Semaforek;
L_b26d7d9084;Rawa Ruska;Żółkiew;1887-01-01;;false;;Semaforek;
L_eaa17381e6;Hrebenne;Rawa Ruska;1887-01-01;;false;;Lijewski;
L_1c4aec2456;Bełżec;Hrebenne;1887-01-01;;false;;Lijewski;
L_42a12aa8b3;Dębica;Mielec;1887-01-01;;false;;Lijewski;
L_251782db68;Mielec;Tarnobrzeg;1887-01-01;;false;;Lijewski;
L_1b89adc3a0;Sobów;Tarnobrzeg;1887-01-01;;false;;Lijewski;
L_1191fe6943;Sandomierz;Sobów;1887-01-01;;false;;Lijewski;
L_a30eec61db;Grębów;Sobów;1887-01-01;;false;;Lijewski;
L_ddb94fb3a9;Grębów;Rozwadów;1887-01-01;;false;;Lijewski;
L_0ce2f55e9f;Gniezno;Mieleszyn;1887-01-01;;false;;Lijewski;Ośno to dawna nazwa stacji Mieleszyn
L_31b8db38f5;Janowiec Wielkopolski;Mieleszyn;1887-01-01;;false;;Lijewski;Ośno to dawna nazwa stacji Mieleszyn
L_cb6e790561;Damasławek;Janowiec Wielkopolski;1887-01-01;;false;;Lijewski;Ośno to dawna nazwa stacji Mieleszyn
L_db27e8c8db;Damasławek;Kcynia;1887-01-01;;false;;Lijewski;Ośno to dawna nazwa stacji Mieleszyn
L_e6376db164;Kcynia;Nakło nad Notecią;1887-01-01;;false;;Lijewski;Ośno to dawna nazwa stacji Mieleszyn
L_c1257eb75d;Kazimierz;Strzemieszyce Północne;1887-01-01;;false;;Lijewski;
L_202e33c576;Kazimierz;Sosnowiec Południowy;1887-01-01;;false;;Lijewski;
L_9606ae5c17;Kazimierz;Maczki;1887-01-01;;false;;Lijewski;
L_a309456e21;Chełm;Włodawa;1887-01-01;;false;;Lijewski;
L_2d9c27359c;Brześć nad Bugiem;Włodawa;1887-01-01;;false;;Lijewski;
L_84d9df741a;Siedlce;Sokołów Podlaski;1887-01-01;;false;;Lijewski;
L_171e9e8197;Małkinia;Sokołów Podlaski;1887-01-01;;false;;Lijewski;
L_67af8e25b1;Poręba;Zabrze;1887-01-01;;false;;Lijewski;
L_e6ee58dc47;Strzałkowo;Września;1888-01-01;;false;;Lijewski;
L_ef54aec413;Pniewy;Rokietnica;1888-01-01;;false;;Lijewski;
L_939aa1ff41;Bielsko Biała;Wadowice;1888-01-01;;false;;Lijewski;
L_857aeafeec;Kalwaria Zebrzydowska Lanckorona;Wadowice;1888-01-01;;false;;Lijewski;
L_a5082191d6;Bielsko Biała;Skoczów;1888-01-01;;false;;Lijewski;
L_cda5c1e954;Goleszów;Skoczów;1888-01-01;;false;;Lijewski;
L_c4d339f5d9;Cieszyn Zachodni;Goleszów;1888-01-01;;false;;Lijewski;
L_f6c2605982;Międzychód;Pniewy;1888-01-01;;false;;Lijewski;
L_1f0c901cec;Terespol Pomorski;Świecie nad Wisłą;1888-01-01;;false;;Lijewski;
L_4599877db2;Działdowo;Nidzica;1888-01-01;;false;;Lijewski;
L_dd15054cc7;Kąkolewo;Leszno;1888-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Kąkolewo.
L_dc8997953f;Gostyń;Kąkolewo;1888-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Kąkolewo.
L_4f705ed09a;Gostyń;Jarocin;1888-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Kąkolewo.
L_95e9a5d224;Karzec;Leszno;1888-01-01;;false;;Lijewski;
L_a5e8932e65;Karzec;Krobia;1888-01-01;;false;;Lijewski;
L_1d8cfd93c6;Kobylin;Krobia;1888-01-01;;false;;Lijewski;
L_ae5a118269;Kobylin;Krotoszyn;1888-01-01;;false;;Lijewski;
L_4bbf5723b5;Krotoszyn;Ostrów Wielkopolski;1888-01-01;;false;;Lijewski;
L_3777fb372b;Gliwice;Zabrze Makoszowy;1888-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Zabrze Makoszowy.
L_5dd091f9f9;Gierałtowice;Zabrze Makoszowy;1888-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Zabrze Makoszowy.
L_2278e54883;Gierałtowice;Orzesze;1888-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Zabrze Makoszowy.
L_088ecb84fe;Rogoźno Wielkopolskie;Wągrowiec;1888-01-01;;false;;Lijewski;
L_ae3e8914a3;Goleszów;Ustroń;1888-01-01;;false;;Lijewski;
L_b5b412db7f;Inowrocław Mątwy;Kruszwica;1889-01-01;;false;;Lijewski;
L_7ea7b134bf;Damasławek;Wągrowiec;1889-01-01;;false;;Lijewski;
L_f7e4fee2e0;Damasławek;Żnin;1889-01-01;;false;;Lijewski;
L_b0f88a54f5;Barcin;Żnin;1889-01-01;;false;;Lijewski;
L_a0499ae2c6;Barcin;Inowrocław;1889-01-01;;false;;Lijewski;
L_75ed23e9d8;Brody Wąskotorowe;Trzcianka Zachodnia;1889-01-01;;false;750.0;Lijewski;
L_ef0ac520c9;Rzeszów;Strzyżów;1890-01-01;;false;;Lijewski;
L_e3cd84fd56;Jasło;Strzyżów;1890-01-01;;false;;Lijewski;
L_67e0aaa9a3;Beskid;Volóc;1891-01-01;;false;;Semaforek;
L_41043e3dd4;Herby Stare;Lubliniec;1892-01-01;;false;;Lijewski;
L_56aa4ba6db;Mogilno;Strzelno;1892-01-01;;false;;Lijewski;
L_c28c9c517d;Fordon;Unisław Pomorski;1893-01-01;;false;;Lijewski;
L_3fbf5e3b37;Chełmża;Unisław Pomorski;1893-01-01;;false;;Lijewski;
L_86d49a98c3;Czerwony Bór;Łapy;1893-01-01;;false;;Lijewski;
L_b2c69a14c8;Czerwony Bór;Śniadowo;1893-01-01;;false;;Lijewski;
L_daa8953f0d;Ostrołęka;Śniadowo;1893-01-01;;false;;Lijewski;
L_114dd69b87;Ostrołęka;Ostrów Mazowiecka;1893-01-01;;false;;Lijewski;
L_8b123842ed;Małkinia;Ostrów Mazowiecka;1893-01-01;;false;;Lijewski;
L_b22d626820;Lubartów;Lublin;1893-01-01;;false;;Lijewski;
L_906edf339a;Lubartów;Parczew;1893-01-01;;false;;Lijewski;
L_21a0b5997e;Parczew;Radzyń Podlaski;1893-01-01;;false;;Lijewski;
L_470d6434ca;Radzyń Podlaski;Łuków;1893-01-01;;false;;Lijewski;
L_b095a3db14;Chełmża;Kowalewo Pomorskie;1894-01-01;;false;;Lijewski;
L_0741d02a64;Rydlewo;Żnin Wąskotorowy;1894-01-01;;false;600.0;Lijewski;Stacja pośrednia w Rydlewie dodana na podstawie Atlasu Kolejowego (https://www.atlaskolejowy.net/pl/kujawsko-pomorskie/?id=linia&poz=936).
